user_input,retrieved_contexts,response,reference,context_precision,context_recall,faithfulness,semantic_similarity,answer_correctness
Apa yang terjadi jika akun belum dikonfirmasi melalui email?,"['layanan serta status dari layanan yang sudah diajukan sebagai berikut.', 'ii \nII.8.1.1.1 Ubah Profil .............................................................................................. 34 \nII.8.1.2 Riwayat Lapor Diri ........................................................................................ 36 \nII.8.1.3 Riwayat Pelayanan ....................................................................................... 36 \nII.8.1.4 Riwayat Pengaduan ..................................................................................... 37 \nII.8.1.5 Riwayat Dokumen ........................................................................................ 37 \nII.9 Fitur Lain ................................................................................................................... 37 \nII.9.1 Ubah Password ................................................................................................... 37 \nII.9.2 Keluar Aplikasi .................................................................................................... 38', '6. \n \nMenu ini menampilkan informasi pelayanan yang ada pada \nmasing-masing perwakilan.', '17 \nUser dapat memasukkan nomor registrasi lapor diri pada kolom yang telah \ndisediakan kemudian klik \n memproses pengecekan nomor \nregistrasi lapor diri, sehingga sistem akan menampilkan pop up setiap berikut. \n \nGambar 27 WNI - Akun Terhubung \n \nApabila data yang dimasukkan tidak valid, maka sistem akan menampilkan pop up \nseperti berikut. \n \nGambar 28 WNI - Nomor Registrasi Tidak Ditemukan \n \nSelanjutnya, user dapat memilih \n, dan melakukan input ulang nomor \nregistrasi lapor diri. Apabila user lupa dengan nomor registrasi lapor diri yang \npernah dilakukan, maka user dapat memilih \n, kemudian sistem \nakan menampilkan form seperti berikut. \n \nGambar 29 WNI - Lupa Nomor Registrasi Lapor Diri \nSelesai mengisikan data, user dapat memilih \n untuk memproses \ndata yang dimasukkan. Jika data yang dimasukkan memang sudah valid dan \npernah melakukan lapor diri, maka sistem akan menampilkan pop up seperti \nberikut.']","Maaf, saya tidak tahu mengenai apa yang terjadi jika akun belum dikonfirmasi melalui email. Saya dapat membantu menjawab pertanyaan terkait layanan untuk WNI di luar negeri, seperti informasi pelayanan pada perwakilan, riwayat lapor diri, riwayat pelayanan, riwayat pengaduan, dan riwayat dokumen. Apakah ada hal lain yang bisa saya bantu?",Akun tidak bisa digunakan sebelum email dikonfirmasi.,0.0,0.0,0.625,0.8445420599289992,0.2111355149822498
Apakah sistem memverifikasi NIK secara otomatis?,"['8 \nPertama, seorang WNI akan ditampilkan halaman pengisian NIK. Sistem juga \nmenyediakan informasi mengenai nomor NIK yang harus di masukkan user dengan \nklik \n, maka sistem akan menampilkan informasi NIK dan contoh nomor NIK \nseperti berikut. \n \nGambar 9 WNI - Lapor Diri - Informasi NIK \nSetelah memasukkan nomor NIK, maka user dapat klik \n kemudian sistem \nakan melakukan pengecekan nomor NIK tersebut yang langsung terhubung \ndengan SIAK (Sistem Informasi Administrasi Kependudukan), apabila nomor NIK \ntersebut valid, maka sistem akan menampilkan pop up seperti berikut. \n \nGambar 10 WNI - Lapor Diri - Pop Up Identitas \nJika data identitas sudah sesuai, user dapat memilih \n  untuk \nmelanjutkan proses selanjutnya, atau pilih \n untuk input ulang NIK. \nApabila, NIK yang dimasukkan tidak valid, maka sistem akan menampilkan pop up \nseperti berikut.', 'terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI', 'secara otomatis akan mengarahkan pada halaman input nomor KTKLN seperti \nberikut. Namun jika dari pencarian NIK / Paspor, dua-duanya atau salah satunya \nditemukan, maka sistem tidak akan mengarahkan ke halaman input nomor KTKLN. \nHalaman ini hanya akan ditampilkan jika pencarian NIK dan Paspor tidak \nditemukan.', '39 \n \nGambar 63 WNI – Informasi Akun (4) \n \n \nUser dapat klik \n maka sistem akan mengembalikan halaman ke halaman \npublik.']","Ya, setelah Anda memasukkan nomor NIK pada halaman Lapor Diri, sistem akan melakukan pengecekan nomor NIK tersebut yang langsung terhubung dengan SIAK (Sistem Informasi Administrasi Kependudukan). Apabila nomor NIK tersebut valid, maka sistem akan menampilkan pop up informasi identitas Anda.

Apakah jawaban ini membantu?","Ya, sistem cek otomatis dengan SIAK pusat.",0.8333333332916666,1.0,0.75,0.8616359315795445,0.46540898289488614
Apa itu SIAK dalam proses validasi NIK?,"['39 \n \nGambar 63 WNI – Informasi Akun (4) \n \n \nUser dapat klik \n maka sistem akan mengembalikan halaman ke halaman \npublik.', '8 \nPertama, seorang WNI akan ditampilkan halaman pengisian NIK. Sistem juga \nmenyediakan informasi mengenai nomor NIK yang harus di masukkan user dengan \nklik \n, maka sistem akan menampilkan informasi NIK dan contoh nomor NIK \nseperti berikut. \n \nGambar 9 WNI - Lapor Diri - Informasi NIK \nSetelah memasukkan nomor NIK, maka user dapat klik \n kemudian sistem \nakan melakukan pengecekan nomor NIK tersebut yang langsung terhubung \ndengan SIAK (Sistem Informasi Administrasi Kependudukan), apabila nomor NIK \ntersebut valid, maka sistem akan menampilkan pop up seperti berikut. \n \nGambar 10 WNI - Lapor Diri - Pop Up Identitas \nJika data identitas sudah sesuai, user dapat memilih \n  untuk \nmelanjutkan proses selanjutnya, atau pilih \n untuk input ulang NIK. \nApabila, NIK yang dimasukkan tidak valid, maka sistem akan menampilkan pop up \nseperti berikut.', '6 \n \nGambar 6 WNI - Beranda', 'terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI']","SIAK adalah singkatan dari Sistem Informasi Administrasi Kependudukan. Sistem ini digunakan untuk melakukan pengecekan nomor NIK yang dimasukkan oleh WNI saat melakukan lapor diri. Sistem akan terhubung langsung dengan SIAK untuk memvalidasi apakah nomor NIK tersebut valid atau tidak.

Apakah jawaban ini membantu?",SIAK adalah sistem informasi administrasi kependudukan.,0.49999999995,1.0,0.6,0.9196471902143846,0.47991179755359614
Apa itu SIMKIM dalam proses validasi paspor?,"['10 \nSetelah memasukkan nomor paspor dan tanggal habis berlaku, maka user dapat \nklik \n kemudian sistem akan melakukan pengecekan nomor paspor \ntersebut yang langsung terhubung dengan SIMKIM (Sistem Informasi Manajemen \nKeimigrasian), apabila nomor paspor tersebut valid, maka sistem akan \nmenampilkan pop up seperti berikut. \n \nGambar 14 WNI - Lapor Diri - Pop Up Paspor \nJika data yang ditampilkan sudah sesuai, maka user dapat memilih \n, \nkemudian sistem akan menampilkan pada halaman berikutnya, yaitu pengisian \ntahap 2. Data di Luar Negeri. Namun apabila, nomor paspor yang dimasukkan tidak \nvalid, maka sistem akan menampilkan pop up seperti berikut. \n \nGambar 15 WNI - Lapor Diri - Pop Up Paspor Tidak Ditemukan \nUser dapat klik \n jika ingin tetap menggunakan Paspor tersebut, atau \ndapat klik \n untuk memasukkan ulang Nomor Paspor yang benar. Jika \nuser tidak mempunyai Nomor Paspor yang valid / paspor hilang, maka user dapat \nklik \n. Jika sebelumnya NIK tidak ditemukan, maka sistem', '35 \n \nGambar 56 Profil WNI - Ubah Identitas \nSetelah melakukan perubahan pada profil WNI user dapat klik \n.  Maka ubahan \ndata profil akan tersimpan. \n \nCatatan: perubahan paspor, visa serta Negara, Provinsi dan Kota pada wilayah akreditasi \nperwakilan yang berbeda membutuhkan validasi dari perwakilan terkait, oleh karena itu \nsistem akan otomatis meng-create data lapor diri baru sebagai berikut.', '8 \nPertama, seorang WNI akan ditampilkan halaman pengisian NIK. Sistem juga \nmenyediakan informasi mengenai nomor NIK yang harus di masukkan user dengan \nklik \n, maka sistem akan menampilkan informasi NIK dan contoh nomor NIK \nseperti berikut. \n \nGambar 9 WNI - Lapor Diri - Informasi NIK \nSetelah memasukkan nomor NIK, maka user dapat klik \n kemudian sistem \nakan melakukan pengecekan nomor NIK tersebut yang langsung terhubung \ndengan SIAK (Sistem Informasi Administrasi Kependudukan), apabila nomor NIK \ntersebut valid, maka sistem akan menampilkan pop up seperti berikut. \n \nGambar 10 WNI - Lapor Diri - Pop Up Identitas \nJika data identitas sudah sesuai, user dapat memilih \n  untuk \nmelanjutkan proses selanjutnya, atau pilih \n untuk input ulang NIK. \nApabila, NIK yang dimasukkan tidak valid, maka sistem akan menampilkan pop up \nseperti berikut.', 'terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI']","Dalam proses validasi paspor saat lapor diri, sistem akan melakukan pengecekan nomor paspor yang langsung terhubung dengan SIMKIM (Sistem Informasi Manajemen Keimigrasian).

Apakah informasi ini membantu?",SIMKIM adalah sistem imigrasi untuk validasi paspor.,0.9999999999,1.0,0.75,0.9115966750761846,0.7904003368600984
Apa itu SISKOTKLN dan fungsinya?,"['39 \n \nGambar 63 WNI – Informasi Akun (4) \n \n \nUser dapat klik \n maka sistem akan mengembalikan halaman ke halaman \npublik.', '6 \n \nGambar 6 WNI - Beranda', 'terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI', '15 \n \nGambar 23 WNI - Lapor Diri - Konfirmasi Lapor Diri – Ubah']","Maaf, saya tidak tahu mengenai SISKOTKLN. Saya dapat membantu menjawab pertanyaan terkait perlindungan dan layanan untuk WNI di luar negeri berdasarkan informasi yang saya miliki.

Apakah jawaban ini membantu? Jika ya, saya senang bisa membantu. Jika tidak, saya mohon maaf dan siap membantu lebih lanjut.",SISKOTKLN adalah sistem untuk kartu tenaga kerja luar negeri.,0.0,0.0,0.2,0.8290027160607836,0.2072506790151959
Apa yang terjadi jika data input tidak valid saat lapor diri?,"['17 \nUser dapat memasukkan nomor registrasi lapor diri pada kolom yang telah \ndisediakan kemudian klik \n memproses pengecekan nomor \nregistrasi lapor diri, sehingga sistem akan menampilkan pop up setiap berikut. \n \nGambar 27 WNI - Akun Terhubung \n \nApabila data yang dimasukkan tidak valid, maka sistem akan menampilkan pop up \nseperti berikut. \n \nGambar 28 WNI - Nomor Registrasi Tidak Ditemukan \n \nSelanjutnya, user dapat memilih \n, dan melakukan input ulang nomor \nregistrasi lapor diri. Apabila user lupa dengan nomor registrasi lapor diri yang \npernah dilakukan, maka user dapat memilih \n, kemudian sistem \nakan menampilkan form seperti berikut. \n \nGambar 29 WNI - Lupa Nomor Registrasi Lapor Diri \nSelesai mengisikan data, user dapat memilih \n untuk memproses \ndata yang dimasukkan. Jika data yang dimasukkan memang sudah valid dan \npernah melakukan lapor diri, maka sistem akan menampilkan pop up seperti \nberikut.', 'layanan serta status dari layanan yang sudah diajukan sebagai berikut.', 'Gambar 8 WNI - Lapor Diri - Input NIK .................................................................................... 7 \nGambar 9 WNI - Lapor Diri - Informasi NIK ............................................................................. 8 \nGambar 10 WNI - Lapor Diri - Pop Up Identitas ....................................................................... 8 \nGambar 11 WNI - Lapor diri - Pop Up NIK Tidak Ditemukan ..................................................... 9 \nGambar 12 WNI - Lapor Diri - Input Paspor ............................................................................. 9 \nGambar 13 WNI - Lapor Diri - Informasi Paspor ....................................................................... 9 \nGambar 14 WNI - Lapor Diri - Pop Up Paspor ......................................................................... 10 \nGambar 15 WNI - Lapor Diri - Pop Up Paspor Tidak Ditemukan .............................................. 10', ', maka sistem akan menampilkan halaman pengisian lapor diri \nkedatangan seperti berikut. \n \nGambar 8 WNI - Lapor Diri - Input NIK']","Jika data yang dimasukkan tidak valid saat lapor diri, sistem akan menampilkan pop-up yang memberitahukan bahwa nomor registrasi tidak ditemukan. Anda kemudian dapat memilih opsi untuk memasukkan ulang nomor registrasi atau memilih opsi ""Lupa Nomor Registrasi Lapor Diri"" jika Anda lupa nomor registrasi Anda.

Apakah jawaban ini membantu?",Sistem akan menampilkan pesan kesalahan atau alternatif input.,0.9999999999,1.0,1.0,0.8605753096124216,0.21514557541676407
Bagaimana jika lupa password akun peduliWNI?,"['iii \nDAFTAR GAMBAR \n \nGambar 1 Hak Akses WNI ........................................................................................................ 1 \nGambar 2 Halaman Awal Aplikasi .......................................................................................... 2 \nGambar 3 WNI - Login ........................................................................................................... 4 \nGambar 4 WNI – Daftar ........................................................................................................ 4 \nGambar 5 WNI – Email Konfirmasi ....................................................................................... 5 \nGambar 6 WNI - Beranda ....................................................................................................... 6 \nGambar 7 WNI - Lapor Diri ..................................................................................................... 7', '38 \n \nGambar 61 WNI – Informasi Akun (3) \n \nUser dapat klik \n, kemudian sistem akan menampilkan pop up \nberikut. \n \nGambar 62 WNI – Ubah Password \n \nUser dapat mengisikan kata sandi lama, mengisikan kata sandi baru, dan mengisikan \nulang kata sandi baru. Setelah itu user dapat klik \n, maka sistem akan \nmengubah password lama. Jika user ingin membatalkan pengubahan password, maka \nuser dapat klik \n. \nII.9.2 Keluar Aplikasi \nUser dapat keluar dari aplikasi dengan klik nama di pojok kanan atas \n, \nkemudian akan tampil seperti berikut.', 'Gambar 86 Profil WNI - Ubah Identitas .............................................................................. 35 \nGambar 87 Nomor registrasi lapor diri baru sesudah ubahan data ................................... 36 \nGambar 88 Profil WNI - Riwayat Lapor Diri ........................................................................ 36 \nGambar 89 Profil WNI - Riwayat Pelayanan ....................................................................... 37 \nGambar 90 Profil WNI - Riwayat Pengaduan ..................................................................... 37 \nGambar 91 WNI – Informasi Akun (3) ................................................................................. 38 \nGambar 92 WNI – Ubah Password ...................................................................................... 38 \nGambar 93 WNI – Informasi Akun (4) ................................................................................ 39', 'PANDUAN USER WNI \nMODUL LAPOR DIRI \nPORTAL PELAYANAN DAN \nPERLINDUNGAN WNI DI LUAR NEGERI \n \nDIREKTORAT JENDERAL PROTOKOL DAN KONSULER \nKEMENTERIAN LUAR NEGERI']","Maaf, informasi mengenai bagaimana jika lupa password akun peduliWNI tidak tersedia dalam dokumen ini. Apakah ada hal lain yang bisa saya bantu?",Gunakan fitur lupa password dan reset melalui email.,0.0,0.0,0.6666666666666666,0.8328481370696169,0.20821203426740423
Apa itu menu beranda di aplikasi peduliWNI?,"['iii \nDAFTAR GAMBAR \n \nGambar 1 Hak Akses WNI ........................................................................................................ 1 \nGambar 2 Halaman Awal Aplikasi .......................................................................................... 2 \nGambar 3 WNI - Login ........................................................................................................... 4 \nGambar 4 WNI – Daftar ........................................................................................................ 4 \nGambar 5 WNI – Email Konfirmasi ....................................................................................... 5 \nGambar 6 WNI - Beranda ....................................................................................................... 6 \nGambar 7 WNI - Lapor Diri ..................................................................................................... 7', 'II.6 Menu Pengumuman ................................................................................................. 30 \nII.6.1 Lihat Detail .......................................................................................................... 30 \nII.6.2 Pencarian Data Pengumuman ............................................................................. 31 \nII.7 Menu Referensi ......................................................................................................... 31 \nII.8 Profil WNI ..................................................................................................................32 \nII.8.1 Lihat Detail .......................................................................................................... 33 \nII.8.1.1 Identitas ........................................................................................................ 34', 'terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI', 'BAB II PENJELASAN PENGGUNAAN SISTEM APLIKASI ....................................................... 4 \nII.1 Menu Beranda ............................................................................................................. 5 \nII.2 Menu Lapor Diri .......................................................................................................... 7 \nII.2.1 Kedatangan WNI ................................................................................................... 7 \nII.2.1.1 Kedatangan – Belum Pernah Lapor Diri .......................................................... 7 \nII.2.1.2 Kedatangan – Sudah Pernah Lapor Diri ......................................................... 16 \nII.2.2 Perpindahan ........................................................................................................ 18 \nII.2.3 Kepulangan......................................................................................................... 20']",Menu Beranda adalah halaman awal yang akan terlihat setelah WNI berhasil login ke aplikasi peduliWNI. Apakah jawaban ini membantu?,Halaman utama setelah login berisi informasi dan menu cepat.,0.0,0.0,0.0,0.8894148817406269,0.7224131373066615
Apa isi halaman utama setelah login?,"['layanan serta status dari layanan yang sudah diajukan sebagai berikut.', '6. \n \nMenu ini menampilkan informasi pelayanan yang ada pada \nmasing-masing perwakilan.', 'ii \nII.8.1.1.1 Ubah Profil .............................................................................................. 34 \nII.8.1.2 Riwayat Lapor Diri ........................................................................................ 36 \nII.8.1.3 Riwayat Pelayanan ....................................................................................... 36 \nII.8.1.4 Riwayat Pengaduan ..................................................................................... 37 \nII.8.1.5 Riwayat Dokumen ........................................................................................ 37 \nII.9 Fitur Lain ................................................................................................................... 37 \nII.9.1 Ubah Password ................................................................................................... 37 \nII.9.2 Keluar Aplikasi .................................................................................................... 38', '39 \n \nGambar 63 WNI – Informasi Akun (4) \n \n \nUser dapat klik \n maka sistem akan mengembalikan halaman ke halaman \npublik.']","Setelah Anda berhasil login, Anda akan menemukan beberapa informasi dan fitur penting, termasuk:

*   **Ubah Profil:** Untuk memperbarui informasi pribadi Anda.
*   **Riwayat Lapor Diri:** Catatan laporan diri yang pernah Anda lakukan.
*   **Riwayat Pelayanan:** Informasi mengenai layanan yang telah Anda ajukan.
*   **Riwayat Pengaduan:** Catatan pengaduan yang pernah Anda sampaikan.
*   **Riwayat Dokumen:** Arsip dokumen-dokumen penting Anda.

Apakah informasi ini membantu?","Slideshow, menu layanan, pengumuman, dan kontak.",0.0,0.0,0.8333333333333334,0.8340176767525325,0.20850441918813312
Apakah semua WNI di luar negeri wajib mendaftar di aplikasi ini?,"['40 \nBAB III PENUTUP \n \nDemikian Panduan ini dibuat untuk memudahkan WNI memahami dan menggunakan \naplikasi Portal Pelayanan dan Pelindungan WNI di Luar Negeri.', 'iii \nDAFTAR GAMBAR \n \nGambar 1 Hak Akses WNI ........................................................................................................ 1 \nGambar 2 Halaman Awal Aplikasi .......................................................................................... 2 \nGambar 3 WNI - Login ........................................................................................................... 4 \nGambar 4 WNI – Daftar ........................................................................................................ 4 \nGambar 5 WNI – Email Konfirmasi ....................................................................................... 5 \nGambar 6 WNI - Beranda ....................................................................................................... 6 \nGambar 7 WNI - Lapor Diri ..................................................................................................... 7', 'terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI', 'PANDUAN USER WNI \nMODUL LAPOR DIRI \nPORTAL PELAYANAN DAN \nPERLINDUNGAN WNI DI LUAR NEGERI \n \nDIREKTORAT JENDERAL PROTOKOL DAN KONSULER \nKEMENTERIAN LUAR NEGERI']","Panduan ini dibuat untuk memudahkan WNI memahami dan menggunakan aplikasi Portal Pelayanan dan Pelindungan WNI di Luar Negeri. Salah satu fitur dalam aplikasi ini adalah ""Lapor Diri"".

Apakah jawaban ini membantu?","Ya, semua WNI wajib lapor diri sesuai ketentuan.",0.249999999975,0.0,0.6666666666666666,0.8291025479616836,0.2072756369904209
Apa manfaat mendaftar akun peduliWNI bagi WNI di luar negeri?,"['terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI', '3 \n7. \n \nMenu ini menampilkan pengumuman penting bagi WNI di \nluar negeri, yang terdiri dari pengumuman pusat dan \npengumuman lokal (sesuai negara). \n8. \n \nMenu \nini \nmenampilkan \nreferensi \nhukum \nterkait \nkeberadaan dan perlindungan WNI di luar negeri. \n9. \n \nMenu ini menampilkan pertanyaan umum terkait kendala \nyang paling banyak ditanyakan oleh WNI \n10. \n \nMenu ini digunakan untuk melihat profil WNI serta \nmelakukan ubahan password akun WNI', '40 \nBAB III PENUTUP \n \nDemikian Panduan ini dibuat untuk memudahkan WNI memahami dan menggunakan \naplikasi Portal Pelayanan dan Pelindungan WNI di Luar Negeri.', 'iii \nDAFTAR GAMBAR \n \nGambar 1 Hak Akses WNI ........................................................................................................ 1 \nGambar 2 Halaman Awal Aplikasi .......................................................................................... 2 \nGambar 3 WNI - Login ........................................................................................................... 4 \nGambar 4 WNI – Daftar ........................................................................................................ 4 \nGambar 5 WNI – Email Konfirmasi ....................................................................................... 5 \nGambar 6 WNI - Beranda ....................................................................................................... 6 \nGambar 7 WNI - Lapor Diri ..................................................................................................... 7']","Maaf, saya tidak tahu. Informasi yang tersedia hanya menjelaskan menu-menu yang ada di aplikasi Portal Pelayanan dan Pelindungan WNI di Luar Negeri.

Apakah jawaban ini membantu? Jika tidak, mohon beritahu saya pertanyaan lain yang bisa saya bantu jawab.","Mendapat layanan konsuler, perlindungan, dan legalitas.",0.49999999995,1.0,0.25,0.8061941637858009,0.20154854094645022
Kapan data lapor diri diverifikasi oleh perwakilan?,"['39 \n \nGambar 63 WNI – Informasi Akun (4) \n \n \nUser dapat klik \n maka sistem akan mengembalikan halaman ke halaman \npublik.', '6 \n \nGambar 6 WNI - Beranda', 'terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI', '15 \n \nGambar 23 WNI - Lapor Diri - Konfirmasi Lapor Diri – Ubah']","Maaf, saya tidak memiliki informasi spesifik mengenai jangka waktu verifikasi data lapor diri oleh perwakilan.

Apakah jawaban ini membantu? Jika tidak, mohon beritahu saya agar saya dapat membantu lebih lanjut.","Setelah data dikirim, perwakilan akan memverifikasi.",0.0,0.0,0.0,0.8420095373813764,0.2105023843453441
Apa saja informasi yang diminta untuk tujuan menetap?,"['layanan serta status dari layanan yang sudah diajukan sebagai berikut.', '6. \n \nMenu ini menampilkan informasi pelayanan yang ada pada \nmasing-masing perwakilan.', '39 \n \nGambar 63 WNI – Informasi Akun (4) \n \n \nUser dapat klik \n maka sistem akan mengembalikan halaman ke halaman \npublik.', 'terlihat tampilan berikut ini. \nWNI\nBeranda\nLapor Diri\nPelindungan\nPengaduan Layanan\nPelayanan\nInformasi Pelayanan\nPengumuman\nReferensi\nFAQ\nProfil WNI']","Maaf, saya tidak tahu. Saya hanya bisa membantu menjawab pertanyaan terkait layanan dan perlindungan WNI di luar negeri. Apakah ada hal lain yang bisa saya bantu?","Alamat lengkap, negara, kota, dan kode pos.",0.0,0.0,0.0,0.7795613534696928,0.1948903383674232
Apa yang dimaksud dengan data kontak darurat?,"['layanan serta status dari layanan yang sudah diajukan sebagai berikut.', '39 \n \nGambar 63 WNI – Informasi Akun (4) \n \n \nUser dapat klik \n maka sistem akan mengembalikan halaman ke halaman \npublik.', '6. \n \nMenu ini menampilkan informasi pelayanan yang ada pada \nmasing-masing perwakilan.', '15 \n \nGambar 23 WNI - Lapor Diri - Konfirmasi Lapor Diri – Ubah']","Maaf, saya tidak tahu mengenai data kontak darurat. Saya dapat membantu menjawab pertanyaan terkait layanan dan status layanan yang sudah diajukan, informasi akun, dan informasi pelayanan pada masing-masing perwakilan.

Apakah jawaban ini membantu?",Nomor kontak keluarga atau kerabat dekat.,0.0,0.0,0.5,0.8190676236353174,0.20476690590882934
Bagaimana cara memastikan data lapor diri benar sebelum dikirim?,"['layanan serta status dari layanan yang sudah diajukan sebagai berikut.', '19 \nSelesai mengisikan data perpindahan, user dapat memilih \n \nuntuk melanjutkan pengisian data selanjutnya yaitu tujuan menetap seperti \nberikut. \n \nGambar 33 WNI - Lapor Diri Perpindahan (2) \nSelesai mengisikan data tujuan menetap, user dapat memilih \n, \nkemudian sistem akan mengarahkan pada pengisian data kontak darurat seperti \nberikut. \n \nGambar 34 WNI - Lapor Diri Perpindahan (3) \nSelesai mengisikan data lapor diri perpindahan, user dapat memilih \n \nkemudian sistem akan menampilkan resume data lapor diri perpindahan.', '14 \n \nGambar 22 WNI - Lapor Diri - Konfirmasi Lapor Diri \n \nUser dapat klik untuk mencentang pada checkbox \n \nterlebih dahulu, kemudian pilih \n untuk mengirim data lapor diri. \nJika ada data yang ternyata salah diisikan, WNI dapat klik \n \nuntuk mengubah data lapor diri. Sehingga akan tampil seperti gambar berikut.', 'ii \nII.8.1.1.1 Ubah Profil .............................................................................................. 34 \nII.8.1.2 Riwayat Lapor Diri ........................................................................................ 36 \nII.8.1.3 Riwayat Pelayanan ....................................................................................... 36 \nII.8.1.4 Riwayat Pengaduan ..................................................................................... 37 \nII.8.1.5 Riwayat Dokumen ........................................................................................ 37 \nII.9 Fitur Lain ................................................................................................................... 37 \nII.9.1 Ubah Password ................................................................................................... 37 \nII.9.2 Keluar Aplikasi .................................................................................................... 38']","Untuk memastikan data lapor diri benar sebelum dikirim, Anda dapat melakukan langkah-langkah berikut:

1.  Setelah mengisi data lapor diri perpindahan, sistem akan menampilkan resume data lapor diri perpindahan.
2.  Periksa kembali semua informasi yang ditampilkan pada resume tersebut dengan teliti.
3.  Jika ada data yang salah, Anda dapat memilih tombol ""<Ubah>"" untuk kembali ke formulir dan memperbaikinya.
4.  Setelah yakin semua data benar, centang pada checkbox yang tersedia.
5.  Terakhir, pilih tombol ""<Kirim>"" untuk mengirim data lapor diri Anda.

Apakah informasi ini membantu?",Centang checkbox dan periksa data sebelum kirim.,0.3333333333,1.0,0.16666666666666666,0.8706441894663721,0.40516104736659303
Apakah bisa memperbarui data setelah submit lapor diri?,"['layanan serta status dari layanan yang sudah diajukan sebagai berikut.', '14 \n \nGambar 22 WNI - Lapor Diri - Konfirmasi Lapor Diri \n \nUser dapat klik untuk mencentang pada checkbox \n \nterlebih dahulu, kemudian pilih \n untuk mengirim data lapor diri. \nJika ada data yang ternyata salah diisikan, WNI dapat klik \n \nuntuk mengubah data lapor diri. Sehingga akan tampil seperti gambar berikut.', '17 \nUser dapat memasukkan nomor registrasi lapor diri pada kolom yang telah \ndisediakan kemudian klik \n memproses pengecekan nomor \nregistrasi lapor diri, sehingga sistem akan menampilkan pop up setiap berikut. \n \nGambar 27 WNI - Akun Terhubung \n \nApabila data yang dimasukkan tidak valid, maka sistem akan menampilkan pop up \nseperti berikut. \n \nGambar 28 WNI - Nomor Registrasi Tidak Ditemukan \n \nSelanjutnya, user dapat memilih \n, dan melakukan input ulang nomor \nregistrasi lapor diri. Apabila user lupa dengan nomor registrasi lapor diri yang \npernah dilakukan, maka user dapat memilih \n, kemudian sistem \nakan menampilkan form seperti berikut. \n \nGambar 29 WNI - Lupa Nomor Registrasi Lapor Diri \nSelesai mengisikan data, user dapat memilih \n untuk memproses \ndata yang dimasukkan. Jika data yang dimasukkan memang sudah valid dan \npernah melakukan lapor diri, maka sistem akan menampilkan pop up seperti \nberikut.', '6. \n \nMenu ini menampilkan informasi pelayanan yang ada pada \nmasing-masing perwakilan.']","Tentu saja bisa! Jika ada data yang salah setelah Anda melakukan lapor diri, Anda dapat mengubah data tersebut. Caranya adalah dengan mengklik tombol yang tersedia untuk mengubah data lapor diri.

Apakah jawaban ini membantu? Jika ya, saya senang bisa membantu. Jika tidak, mohon beritahu saya apa lagi yang bisa saya bantu.","Ya, bisa diubah sebelum diverifikasi oleh perwakilan.",0.5833333333041666,1.0,0.5,0.8367527428574623,0.3966881857143656
